Bridge_ID,State,Latitude,Longitude,Material,Age_Years,Length_Meters,Lanes,Deck_Condition,Superstructure_Condition,Substructure_Condition,Daily_Traffic,Truck_Percentage,Avg_Annual_Temp_C,Avg_Annual_Precipitation_mm,Last_Inspection_Year,Repair_Cost_USD,Repair_Time_Days,Deterioration_Rate,Failure_Probability
104002,NC,41.09114149196833,-114.96855178747845,Composite,88,691.1481433834026,3,7,4,4,186946,34.35746782462822,27.38756175139889,1252.179414023256,2010,1489718.6783587884,124,0.18132017763850083,0.014522513095126602
104003,TX,31.076365518046856,-114.03851059535242,Timber,29,226.52916430453533,5,8,7,7,66640,14.323237470843667,30.663443333096545,747.4431390947753,2013,2479274.309655372,51,0.10503814256353113,0.0694524156920578
104004,NY,28.283423509314673,-83.0308563900435,Concrete,16,837.847516594255,2,4,8,8,27180,37.85477898123459,17.732796131685628,1247.8712897124976,2019,3311481.9224797725,214,0.07855747331015071,0.08177851109658091
104005,PA,46.33834025476989,-67.36482726505587,Timber,37,894.3003780179783,5,7,5,5,118127,34.934845629505304,-7.1930933249701585,1597.9297761986975,2014,1763239.5051560667,246,0.28484714760219254,0.012768715464162327
104006,FL,24.011100619464994,-116.36637985183413,Composite,97,1790.0977472791199,5,7,8,3,91894,14.27100001474027,10.89248790293965,1922.297740803905,2013,2555082.1394833345,120,0.19170330466089497,0.05502835959938931
104007,NY,36.07025340488588,-91.8305114356529,Timber,35,296.55777844139357,4,7,5,5,7378,31.806311214058017,37.1088390742683,1747.1557235961116,2018,3013546.779631874,30,0.19333682102900085,0.08293743672190663
104008,MI,35.02238568642405,-86.81251809492909,Composite,75,1930.7479546542015,4,7,7,6,75613,29.68758600528052,24.478645774886182,576.273462687504,2010,1147948.4419891082,129,0.10749998051533632,0.04580750252438589
104009,NY,46.31803419343435,-92.43413217938584,Timber,65,958.3542532493655,4,4,3,4,152264,12.44147973526412,2.9214613011370716,215.87468945275498,2013,2111036.1001796466,274,0.25053688833339594,0.07734781773129186
104010,GA,42.023003288149084,-122.39430410305364,Concrete,7,36.24957926499705,5,3,6,8,78904,26.77560265880852,2.6287651131458567,363.31877409433525,2015,1272775.074972085,356,0.14601267907214235,0.03429729221360203
104011,TX,37.50846541486763,-117.06920595744091,Composite,80,578.9318393603461,4,3,6,4,195776,35.10770423650921,37.22774787187463,1496.1431420386098,2018,2938550.0588400816,332,0.21893369272345878,0.008697748311931253
104012,TX,27.082715388558015,-99.75058392989013,Composite,31,1191.4958032914824,4,4,6,4,15047,11.45762091744999,24.351025453251587,998.3278540066474,2023,2810204.3042441094,79,0.24739630804129986,0.0341420524426729
104013,IL,25.787241255456532,-89.13341337031734,Concrete,75,494.18465391403953,5,3,8,5,128490,28.195518794774337,-7.186684418691588,255.6907756878235,2017,692597.6723501892,9,0.05519180320265769,0.029339896685308935
104014,OH,37.82585456224801,-67.34061133920781,Composite,28,898.8847473512096,4,8,8,3,88604,36.36759669533792,-3.6922369755341764,1549.094368538156,2020,2282695.310446111,87,0.28051455344178633,0.01116514979715173
104015,MI,37.62696174270404,-113.04176014328874,Steel,67,461.9744539296703,5,8,6,5,27850,13.347190626761368,17.941339142488935,872.9755661489509,2018,473938.2102092508,162,0.2792055144663193,0.03911254907945381
104016,PA,29.55924990306999,-78.77699834825981,Composite,60,1928.253930947784,4,3,8,3,130495,5.350612087201533,20.799003032046706,860.4940203559271,2022,4985687.114991371,267,0.1565235395501546,0.0244887350738693
104017,NC,26.272014160553766,-119.35669067443922,Concrete,90,324.587356436069,3,8,4,5,2966,21.85347341577127,6.604771752113486,1835.6175332890114,2012,4719268.466757474,333,0.2658912507294587,0.05763294165763089
104018,TX,47.23649203189122,-76.05957676360606,Concrete,47,1751.8591835233715,2,8,7,8,57620,36.458095314869944,-3.7209549683390097,1661.827475291561,2017,136810.0594072511,132,0.2030600366902815,0.06653644977940325
104019,OH,44.691414669742095,-97.5980878467632,Concrete,78,692.4902053007144,2,8,4,5,10720,11.147878327928385,8.502267218294982,547.067766861687,2021,3624912.0913940924,139,0.09184278534965436,0.041654972033773364
104020,OH,24.256955795266634,-94.56885445128839,Masonry,93,252.9219762427842,4,5,5,5,12112,7.038193038076059,-0.618098908245786,1863.0010540569688,2020,3360137.0511366716,15,0.2794125975090111,0.045189684155961474
104021,MI,35.97009062858096,-117.78227471051079,Concrete,83,1250.0795636652726,4,6,8,3,38115,25.138841290524883,5.10645504246726,897.2668483270797,2022,1400270.12498095,308,0.16683928845204013,0.06546137996715284
104022,CA,48.38735187208797,-118.53315173582364,Steel,51,960.8268351187081,5,5,6,3,198440,6.622078760532644,1.8581793130072768,1967.6825167969375,2021,203284.55245195705,109,0.12924083646274465,0.01559101799118313
104023,PA,44.40792878597426,-103.38541780805556,Masonry,21,1090.2176184393352,4,4,6,7,52843,10.972131497720945,8.714319711714854,1767.6437820535168,2015,3462263.9903885247,256,0.10053569145128187,0.09268964857254816
104024,MI,27.59756527469107,-71.99898899744223,Masonry,49,1863.8477768659657,3,6,3,7,67990,35.497131061439255,-5.728253290112775,1512.4864082685551,2017,3331213.7655825745,140,0.05572707008369182,0.06153623276851009
104025,GA,36.08149249799348,-107.32821952010096,Masonry,97,356.46964335220525,4,5,6,4,67350,25.083215042442692,31.07715331316912,994.5961432403997,2021,4955285.083604841,167,0.2221365090768916,0.08248249677288276
104026,TX,39.29327100234498,-99.08576678610382,Steel,33,178.2451545749508,4,5,3,4,15805,6.069270104600846,18.326152495956475,1012.8217980893742,2016,1125412.898434315,36,0.21226083249905509,0.035498134923760666
104027,GA,24.865264166565634,-115.67332308159746,Steel,72,1640.65894276778,2,4,7,6,187694,25.064493984116577,-1.3817548679774383,250.21834946682372,2018,1715414.509719629,67,0.1212100071466861,0.060676297412230136
104028,TX,46.05416435835474,-115.1032047838371,Composite,93,1687.73577505692,2,7,3,4,162510,24.81762709987542,16.37233410203158,661.4318656213709,2018,1380757.5992450516,160,0.15575652123487635,0.01535125758698946
104029,MI,45.25459932414021,-122.06402871687257,Timber,72,1566.35099879334,2,7,3,8,37848,17.70857419927564,38.83882106721964,1741.6921804552267,2015,360635.2828913364,194,0.03360756269853217,0.016482491690188388
104030,FL,44.888491795543715,-98.02102206331902,Masonry,87,645.2102504894679,5,8,6,4,78038,10.016795830468967,-2.4346315225199886,1748.9074739561604,2011,3475880.3839682783,75,0.018964227229304707,0.0649201269533264
104031,NC,38.241950828352394,-103.58707066293996,Timber,76,1673.038740768938,2,3,7,6,195024,17.501960014802386,12.696816658476227,1449.5413830215691,2010,866349.5560920917,45,0.26843133150773646,0.020546066150622138
104032,IL,26.840427474647317,-69.21385931758118,Masonry,73,573.3189622535308,3,5,5,6,47324,11.928151116580882,11.135410722643648,999.1482073769452,2011,658194.2997811972,326,0.25388254735624544,0.07883624896532453
104033,NY,30.449012239825745,-109.71973858128935,Timber,57,755.9346700263235,4,5,8,8,56827,7.542048209638628,19.298756178863943,1795.6637256959743,2015,223857.59576000756,3,0.25613606813004913,0.034049875602705636
104034,NY,32.51172723706378,-98.60226354067282,Concrete,53,987.7374929746189,3,3,3,3,180047,11.641915010716321,30.394465164896488,1396.648744684713,2013,4231736.853365353,301,0.20167856031944748,0.028591179579189902
104035,NC,30.84624103705621,-119.71402992722287,Steel,85,627.6995438207887,4,7,5,5,86831,10.148213598858831,12.102283247193625,1027.3322601004324,2020,405608.39584842353,119,0.20909018056264922,0.0414640376276012
104036,CA,45.407137992172295,-104.90493763929751,Concrete,83,1568.7184118456146,3,7,4,7,185640,24.474851933785953,37.87915870675311,466.7038891283859,2012,4578544.851560641,327,0.20721778866139817,0.09750144592523667
104037,NY,25.666266511801847,-119.61884872644731,Concrete,7,1967.1091296122959,2,4,8,3,50958,27.38894348427676,9.950721940342131,1656.2345008503964,2015,227368.16852921664,253,0.01789723519715984,0.05672286893913858
104038,TX,41.155186348692894,-94.33781906401752,Masonry,69,181.84969769743657,4,4,6,4,186182,24.790789994312213,27.460070540912632,1453.012129835708,2019,1813604.7600142,364,0.0959944328259165,0.057368128875934246
104039,CA,37.27926668058271,-70.21879785920402,Composite,11,1330.445707697178,3,8,5,7,86415,38.297427152442815,1.2839156308886803,1169.073088713989,2013,2263591.3589344635,167,0.16005963771451212,0.030600714145270495
104040,PA,26.75266700634613,-102.01398248089988,Timber,33,996.1650958554566,4,7,7,4,140472,7.860423429347466,22.319748541054757,889.9543338137597,2020,784670.166247983,117,0.20025911168076208,0.033447805749109195
104041,OH,33.18591551802289,-104.02595844165134,Masonry,81,76.01560299789352,4,6,6,4,154977,8.283507440121355,-4.658823324826202,1370.5926565592051,2012,3300951.4667745694,251,0.1684924557577916,0.03059275333539796
104042,FL,43.74088146960795,-81.14960119286916,Concrete,84,647.4211636436736,4,3,6,4,67815,29.164371644014178,9.786840551007213,200.21815573834786,2020,1400694.69154984,8,0.29650501224289394,0.06894472204140323
104043,PA,43.90880770608239,-89.79337856562309,Timber,63,1407.6443713705423,2,8,5,4,183577,37.40862471826466,2.575148998904867,339.4722187938015,2017,1509409.6620709912,225,0.145396936119143,0.02607294667326732
104044,NY,26.878659410827915,-100.10588759983703,Steel,37,535.0732741269294,2,3,7,6,177567,11.871628489128376,35.853228487159164,1201.6672222665325,2011,383272.894537671,123,0.17021297195207755,0.06795546667503402
104045,NY,45.53473581600173,-123.82188498525562,Composite,22,913.1740444643463,2,4,8,6,177008,9.157107440254553,17.120125576429633,1050.530945991591,2014,4665198.417150132,272,0.22243584674311379,0.041035213665321195
104046,GA,43.61331762867408,-94.35762374657872,Concrete,81,409.05780297545033,2,8,4,6,117235,16.127560348478085,11.330157460267628,976.1652620322384,2014,31358.348974230208,264,0.21719724311755984,0.014629633019805053
104047,MI,27.28573609114881,-67.67246857324271,Steel,7,1217.8716123483903,2,4,6,6,176560,34.38728665622142,33.161124301537555,1575.878264343898,2019,2939821.1747476608,297,0.10617184041483559,0.038454352727828496
104048,CA,42.34471020832112,-115.52754233385605,Timber,93,1221.264165448174,5,4,6,7,119499,6.596392371377995,13.186246187857872,1902.459929941661,2010,1304992.437269686,247,0.12674930878387544,0.0343020085195568
104049,NY,30.46029063412552,-105.11632892645915,Composite,75,1810.4764767164704,3,7,7,6,80897,33.9244441770215,30.594784294591555,217.65624732288154,2011,328575.46045378613,146,0.09517081066306879,0.03504610950086179
104050,PA,48.92663294652456,-74.9357722635487,Timber,49,356.70578803128376,3,5,8,8,30164,20.841653476584547,-5.454892820978587,1404.4180324030892,2017,4597480.3993659755,56,0.14706709691985,0.022841208897878756
104051,MI,36.96592756786089,-78.22894528705211,Steel,53,629.6444158612628,5,8,6,3,129544,16.933439029622804,-1.0413302611802138,1651.3921468407834,2015,4690527.303294973,235,0.20834233679506442,0.0260356443576642
104052,GA,47.07064655949146,-92.58843087478988,Masonry,86,328.2025597703592,3,3,5,3,172467,30.164291407316725,16.44403506749249,1936.4747110132473,2010,4380514.439170511,171,0.17184681717480116,0.012044922835823063
104053,NC,30.23935564282729,-122.35748138769878,Concrete,72,813.449120672268,3,8,5,7,33549,31.711923176656693,23.390429639503125,1028.4322000945106,2010,4351889.853633226,108,0.07971975131666514,0.0902041788963955
104054,PA,39.23386108340942,-95.0925391854264,Composite,35,1455.4206124337468,4,4,4,8,90355,29.906660818017855,7.284083461325778,499.0156068023766,2016,3839423.8375414517,5,0.06333575021112364,0.0653072437742737
104055,FL,25.967542013192293,-111.92336854869593,Steel,70,423.8190830355631,4,8,6,7,150715,11.221126927681091,31.85389589072537,1786.028049972586,2022,3582674.988769479,196,0.24549581235219922,0.08708049435874503
104056,NY,39.093638397168874,-86.33664509641247,Composite,97,739.6816376916092,3,7,7,6,17895,28.801428656570536,7.716259034215447,697.3383875695534,2011,26651.448165749876,317,0.01834201469992562,0.05891866470690534
104057,GA,38.97774389005621,-116.99050792196034,Masonry,97,664.8137449912141,3,6,5,8,174931,33.0471450188939,2.853530050940499,864.2771278552976,2017,3208105.1393269775,301,0.1458229874994351,0.04478161227107133
104058,MI,30.833341657473937,-78.40824082634695,Masonry,72,304.98311435362206,2,5,7,4,164564,15.403152898286624,17.713877336070926,1310.3597000194761,2015,4659413.927455279,114,0.061310880393974775,0.09010976596872086
104059,MI,27.400027633194348,-76.4203862008784,Concrete,73,1943.77477650528,2,7,5,3,142075,12.456755478223702,-4.312945744936521,1636.8547291461614,2013,2390254.5183324306,340,0.019779436158236588,0.09143897070093364
104060,IL,43.86410298894334,-78.25141041642438,Concrete,38,1347.8649617114695,4,3,7,7,12601,15.66437933283949,21.17925541915993,1278.1869050491186,2022,496312.9323907654,210,0.1867022759758978,0.06487823240518681
104061,MI,32.83639885556305,-119.29557870383461,Timber,61,256.3858470275072,5,5,5,5,46649,7.907666732267321,23.381772875905547,389.01566974401874,2013,1457531.2477309385,321,0.09528749501928427,0.034083942216217036
104062,IL,33.86957827858604,-112.11595531723376,Composite,6,635.9265733022064,2,6,6,6,177399,14.544745431392679,-4.576659796023888,580.5948330864458,2011,4207837.985667337,258,0.2756677389613572,0.0763957179860157
104063,NY,42.93624087715784,-89.18715537890822,Composite,11,817.8018905969312,5,7,5,8,198791,15.559761855520229,2.742193865974915,927.4561221766284,2022,2061642.399326739,80,0.15489223552046275,0.05000205295830632
104064,NY,28.53283255559306,-94.70275725146402,Concrete,81,317.71278003109234,5,7,4,4,192200,31.20991303746376,22.409155566629188,1742.5013924976763,2014,2765101.9640383376,125,0.21656658904230577,0.009951088090470066
104065,CA,27.296352571541984,-82.92652326711243,Composite,65,420.7498567294144,2,4,5,7,63964,22.912987035448342,29.31155974284804,1330.2926539442933,2019,2529706.5524838455,197,0.03633573656483801,0.024015469465023517
104066,MI,37.29316964330182,-107.4511143274278,Concrete,39,1899.6936662125986,5,4,7,6,121676,20.411127618909042,18.355135742702142,850.0318858101124,2012,3515242.5724695586,275,0.11128659788175169,0.015455577572488475
104067,IL,40.77722131112981,-72.68270820270018,Composite,48,1328.2414750209584,4,7,3,6,58771,18.94685703925515,26.52754513166458,258.14112657296613,2017,1131425.8633153595,15,0.22511096852859933,0.08999041768509969
104068,TX,26.256139395253538,-87.33851744420433,Steel,21,1258.4608073819143,3,6,6,8,190169,23.491027887981,-9.849033836752671,1930.1387623505793,2020,1271795.3532147899,106,0.1077583085625161,0.07280254463542157
104069,NC,29.068947263276282,-117.77408360360587,Concrete,82,993.6530125237613,2,7,6,3,91714,14.189402099083802,24.5223522885589,560.9008930559403,2011,1431077.1862878352,66,0.03358191078905906,0.055329510002017704
104070,PA,32.94286714950984,-120.71051558512826,Composite,28,209.0389352817145,3,4,7,4,117293,29.219960341374858,36.1377298270001,684.4736989020814,2012,1507728.157175724,63,0.18792394210766367,0.04875386825921179
104071,IL,44.523146412598685,-112.87004484368687,Steel,58,249.65284634060396,4,4,6,4,24196,5.241520996528033,21.212096306505323,1755.0506419343055,2016,3076624.3446883047,13,0.25889716437653787,0.014026883633376244
104072,TX,26.61561502935035,-109.84495778801355,Composite,45,126.17532136954713,3,6,7,8,197774,31.8583032834914,-7.840139065174315,1523.9367559900084,2017,1420448.8100640166,28,0.14356415681940723,0.07900383765095893
104073,MI,38.796052569410925,-100.62853512028036,Composite,32,1602.987171918111,5,5,7,8,53848,29.45083888080685,10.976398495575545,1162.7988135509331,2012,940433.3138685037,75,0.0675885582000449,0.04546739680990303
104074,PA,48.815226583912974,-104.56254088118742,Timber,38,157.10009362372145,4,7,4,6,43447,32.99179521769875,2.828714892973391,1658.8623000906496,2020,2845191.770729426,5,0.1266719348496259,0.044404003622018504
104075,FL,41.376943328767894,-67.66696669470025,Timber,13,105.0547796154816,2,3,4,7,104298,36.520773041215634,31.2708964429833,690.4541770606905,2013,1771435.7114780997,293,0.1810133972589337,0.06497573110892844
104076,PA,37.535950067119046,-105.22165912783444,Masonry,95,762.3088069856808,5,6,3,6,88247,37.11916773819936,-7.003101774757194,1265.7161086144697,2010,1654375.147624653,305,0.1651825386877687,0.09119000278424925
104077,NC,33.23207681180775,-116.87185237401746,Steel,12,121.60481661376842,3,8,5,5,55364,27.878442538147844,3.728999966869427,1492.1518138709396,2020,2839050.9907814674,244,0.2578120206383427,0.006054235406851235
104078,GA,43.045233198546754,-79.146588420385,Steel,7,1309.9416967368225,2,5,7,5,52042,20.197375077541132,12.034696436250005,905.4582640729861,2017,3592622.141617514,145,0.2950384545674491,0.07189351177362163
104079,TX,24.34617274557056,-92.57514707896732,Concrete,65,1238.290052746924,4,4,4,5,74000,30.904819648402615,1.511159719910074,890.0175617625949,2021,620234.723025401,213,0.1905561128523108,0.00433557191797526
104080,NY,42.26556864846431,-81.07365432493842,Timber,85,998.3330671159092,5,7,7,6,18169,8.02783791411956,17.707064115048546,951.3114223283842,2022,96286.04824789586,244,0.06618963781423211,0.0530807611440268
104081,PA,25.233510090962447,-71.9609133757013,Timber,56,100.68049218629896,3,5,5,7,60206,39.353894240140434,32.49950886699286,1002.3789589579684,2013,2929904.5595056117,52,0.02884381772192675,0.013849006896140464
104082,NC,37.583260903065636,-86.38281985262604,Composite,29,806.7013442099242,4,6,7,6,175190,11.839919486537735,-0.13782983399772952,433.2295549755173,2014,3508591.0308871316,356,0.15712207500188463,0.09933371057266459
104083,GA,38.453471312773075,-108.28715143183713,Concrete,44,1791.2457254542092,5,7,7,7,111631,13.49361288499586,38.51218875125356,1494.5574223614603,2010,1422975.1002825855,57,0.13238654829333624,0.008791294573185216
104084,FL,25.00741304897086,-84.15842585659848,Masonry,38,391.8956752996306,3,7,3,4,194824,17.791631533446342,-3.3670121529327606,1524.3891588685442,2016,1560780.826400644,94,0.050295564303317046,0.07951783875671505
104085,IL,33.795387634486055,-88.57374648689627,Timber,93,852.9005055289059,4,3,6,4,160162,16.829614190905573,5.501281759853985,1059.2302714159696,2023,3943946.4814423956,72,0.26641436070135777,0.07581718848197684
104086,TX,45.77029118912301,-122.50551390745565,Composite,10,1972.1380052136333,2,8,3,3,13149,19.439147212417435,-4.5676210939778885,1058.9370285474815,2011,2475628.0162461214,228,0.19719703247857912,0.08234590832188377
104087,IL,42.54854374355766,-111.55305402187221,Composite,93,417.83180129108035,4,4,6,8,195167,38.13477534737776,10.933035329055656,1333.1745045064622,2021,3025486.766102767,178,0.0339988437296662,0.012250049662215313
104088,TX,38.84306826158054,-107.24348986621413,Timber,25,1054.9494525646983,5,8,3,6,102214,8.149845456927387,13.462322830633259,739.1837263055742,2023,2002575.8766794219,119,0.13972958655620363,0.027938221693316608
104089,OH,25.75438508296757,-121.33508154432766,Masonry,40,622.483894105997,4,7,3,5,114580,13.28152546500869,-2.383559588365177,438.08435646529085,2015,3022541.5377354575,95,0.0508667386670294,0.03808378334996018
104090,TX,28.232959029461462,-111.48781974447193,Composite,52,572.1155653088413,4,3,8,3,199782,15.06594193493465,28.899649406167327,1587.1848852206745,2012,2262037.947637451,22,0.2866524869486584,0.06794903066962128
104091,OH,26.11722675893351,-97.03355441405616,Timber,58,1147.7314863627266,3,6,5,8,140202,24.78593643637856,-7.12321508784213,338.56164476090134,2023,914427.3550536926,161,0.22557556223150604,0.030120018713445315
104092,NC,32.93403249467893,-101.1839567830358,Composite,46,954.0197696690277,2,3,7,7,70961,14.139771687842535,15.652808493654266,370.4395219119119,2017,2547788.2378800604,137,0.0846375032519355,0.03368812007989194
104093,FL,44.26185958607816,-79.13368334747389,Concrete,51,1153.3663953236905,5,6,6,6,148443,18.078579966729663,10.163848653505056,1712.631429580281,2020,4485256.644832231,276,0.18218587610361267,0.055342012706138234
104094,MI,44.69563641581003,-111.67080737284914,Concrete,75,1747.1243893998671,2,4,3,6,120822,26.593029631903,26.33560852645882,834.6356972807333,2019,281418.2466842437,132,0.18898365929903213,0.0088794792431796
104095,CA,45.39957117165335,-86.3444931943774,Concrete,60,1735.5626519941152,3,6,7,3,131179,13.886557951775062,24.506817614481598,781.364962291091,2018,299769.5833541608,190,0.19683197919291384,0.04770994831991003
104096,NY,27.024630551941947,-76.61027250575158,Composite,89,1273.1118778155997,5,6,4,7,84869,5.690524692304241,33.87526528142384,708.1928287883595,2012,2407455.86831982,280,0.017108189825701156,0.08015074965208879
104097,PA,26.813575532982952,-75.46136938468769,Concrete,83,88.59106643528429,2,4,4,7,3930,8.138153403960697,-2.5566064193608593,1364.1010623347395,2021,3292417.816477607,1,0.02916380867324904,0.09992000998994863
104098,IL,35.267077847252686,-78.98613003887078,Masonry,26,846.0309910889608,4,5,3,7,163938,22.868028401890648,18.951292703894392,1787.4324170479733,2022,2627721.0385917616,75,0.08721112923566221,0.08535477968902865
104099,PA,32.92902114083047,-75.9529274358477,Composite,29,1986.7604667562202,5,8,7,7,30051,5.276033880237446,-2.886808438464069,553.4564819382433,2020,3306339.996794383,111,0.26585884465319615,0.0893039049607285
104100,CA,28.099115010381954,-79.38219710340587,Steel,92,744.044029644048,4,7,4,7,62485,16.824430116920702,-1.0551356714933977,917.6605232031052,2021,3464359.9339587074,116,0.061305097114287624,0.012727768603195185
104101,CA,37.3907204087255,-96.42661115594659,Masonry,67,177.7509692375202,5,5,6,7,176904,21.929704160854627,39.68119001426622,718.8369207973243,2023,1131205.7729906512,235,0.014202138637681777,0.05280666043139033
104102,CA,41.61871501996266,-76.56856703256534,Masonry,84,805.7202703940095,3,3,6,5,118958,20.21778266034257,37.606334575650195,1450.3898198381964,2013,429548.2699065381,364,0.29594173941235985,0.07143761890136015
104103,NC,34.90156587225063,-120.34114808808569,Masonry,47,1217.0014925357327,4,5,8,4,42674,35.74396732500514,22.9119883607695,749.2610562097449,2015,2794277.9071568944,32,0.2147324429505535,0.028098414395683457
104104,PA,45.258147326430546,-100.72126219010036,Timber,80,484.9653583450122,2,4,6,7,52337,25.12155666026166,19.442440253042047,1038.109704915298,2015,2448150.508831632,270,0.26846039727579224,0.09074518991508142
104105,MI,29.553511853557282,-105.41704850766342,Timber,26,1775.6041755311403,3,3,5,6,121102,37.86181297736436,14.591160999473399,560.8894415194459,2011,3418589.242254182,246,0.11218008111345835,0.006505038820349388
104106,TX,26.853652825571466,-84.19353662294205,Steel,94,865.2684326375871,4,5,3,3,53350,7.679182037990078,16.29466378313846,333.71442803346474,2019,3980909.6959124818,117,0.18188389111407482,0.012684440305347103
104107,OH,42.66274053412843,-120.60799675924369,Concrete,30,1905.237685589068,5,5,7,4,28070,34.60615486242853,8.700635615779277,288.0339422445536,2010,292192.83531366504,267,0.2403505147873207,0.03798076673230364
104108,FL,46.45818241302967,-70.74568816834679,Masonry,72,1277.1588404894073,3,8,6,6,34609,39.10170724303687,11.333828972888782,1432.190395764075,2022,3324781.1228257623,126,0.16728232874293508,0.06343058340198308
104109,IL,43.481559098933836,-110.28876854626554,Steel,81,384.01317006657024,3,5,5,4,36389,17.779643558456886,-0.8375813211401759,792.6875650891284,2022,4024517.4657474463,285,0.20508897241053617,0.026657058490740168
104110,FL,28.198216074941712,-97.20605229645844,Composite,83,580.8212062157311,3,4,7,7,21655,15.712854887183312,31.06195597404991,1134.8753211051794,2019,2967385.9286135766,90,0.09906213123550404,0.0761808593983852
104111,CA,31.370088770950932,-72.61902049466644,Steel,84,949.4423510703932,4,3,8,7,166162,39.78877832559305,28.432904256761006,1008.2870003587631,2017,3249594.7237413055,65,0.0808849421030036,0.09281998861737023
104112,TX,37.703914056925115,-108.96520685820781,Timber,14,221.05673875348526,2,7,4,6,73343,32.236945785581646,-7.150579152474292,1144.2645572492831,2017,1186506.0971222017,106,0.13734418271276008,0.0566943046204016
104113,IL,45.876265421916244,-86.17116443240214,Steel,37,1366.3618824691043,5,7,3,5,157729,20.154862285938915,14.305154708566441,1309.3554341076613,2016,3431924.841832785,200,0.22622674917201682,0.00225635852029497
104114,GA,25.397240502891886,-120.64047453194928,Timber,50,334.39149277341244,3,4,7,8,181933,25.992918320575598,38.02852814118633,1486.288128812764,2023,2077340.242236199,72,0.13553212380102786,0.062351350970956614
104115,FL,42.397051531648636,-93.65872231364972,Concrete,35,1751.6098956815977,3,8,8,3,77070,29.770753617784152,39.76993123317716,1477.3883511710412,2017,4773118.573797684,232,0.1418411149757688,0.04147609666948629
104116,CA,29.147026450109056,-104.93639778192406,Composite,91,1490.339177177873,3,6,8,6,15500,29.095898859411612,-0.32027097445581276,1148.2127092190894,2010,1653089.189376423,34,0.15734014573808242,0.007752964952218851
104117,MI,30.428782839962736,-117.20496582559898,Steel,42,820.8261095894278,4,5,5,6,183018,20.56361544355638,-0.9625919401961252,1864.460258485686,2022,550416.0814785343,88,0.27219073569296454,0.09596288406095412
104118,NC,40.91180916286904,-67.14442478562552,Timber,16,1264.0105697651136,4,7,4,4,3434,37.192569675058834,21.46679803794366,842.7536780353329,2022,4349945.906374555,72,0.057284236036078844,0.06905636722094875
104119,PA,24.98509302787713,-72.59167445598641,Concrete,25,1259.3044504347704,5,3,6,5,139174,23.257531609845092,25.162552455109925,562.0535930034666,2013,3257297.1526614297,294,0.1263114141255051,0.0807165351882908
104120,PA,43.10846534006959,-111.1094379590238,Timber,44,704.5703510244358,4,7,7,4,79089,16.47992953193939,36.19500369006026,1088.3106683818364,2012,1874004.2217281337,333,0.056948652886635184,0.05428292964051507
104121,PA,32.20442022075022,-72.51631097987811,Composite,51,1402.2750023642795,5,8,7,5,166155,7.348144757525525,35.239736124752255,1795.7312459459372,2014,3446148.0999125703,146,0.2598260351771304,0.09551991946111792
104122,NY,32.16724343885612,-105.75039841525434,Concrete,87,1111.5084589480907,5,4,8,4,78947,29.453145740742528,18.98948748353999,1271.0902483363147,2019,4789155.7646426745,31,0.2789032905601633,0.01203259971251638
104123,OH,28.901731693641164,-109.44512666725979,Composite,53,619.54902431726,4,3,4,4,48513,15.632657005423315,21.569691447032195,1138.2396679102303,2011,1561606.2981457652,209,0.29168202219727335,0.06819662532944158
104124,CA,42.9889276806178,-92.32158154052141,Timber,53,1593.845622116837,2,8,4,3,111534,18.13685631713398,17.082080339838466,370.7812529659973,2023,3830186.5120459227,298,0.20622771431198647,0.05486616935657642
104125,OH,30.225164446270078,-119.16457642008436,Composite,16,947.3269940974488,5,7,7,8,97197,38.12627429677991,29.691994930525382,1493.62238873024,2010,2431155.6684278795,317,0.11395582522201236,0.05171462315029253
104126,CA,35.77736506338488,-79.05692813714843,Masonry,49,1420.8964047936602,4,5,8,3,88125,37.350011760550345,17.842842142845658,630.9715564087102,2020,3213950.718659856,332,0.1754118287054832,0.08103224575890777
104127,NC,34.39584673251347,-73.28248359691109,Masonry,21,463.52748812162855,3,6,8,5,195914,38.1034253414179,-0.15409598032847427,782.7071379606168,2020,4185248.7620993536,205,0.1319171144637265,0.04492320157985512
104128,IL,45.14973757459988,-69.58696992077964,Composite,35,304.31370051536027,4,4,7,5,20574,18.385427378882845,-0.8022271000257071,227.50576040919094,2013,2543882.3639531787,4,0.063824008509012,0.014420675412523648
104129,GA,43.01357895479885,-78.0189967089578,Timber,17,760.2775664323257,4,5,6,3,146880,36.50462480315146,-6.838556359380523,1363.294974220473,2019,2003093.523295634,14,0.15117345973705146,0.042463502684881395
104130,TX,38.16061610856629,-122.78211585031164,Steel,42,637.0975499645028,5,8,8,3,30883,21.09904855804562,28.170475570042406,798.2536738507746,2011,4197665.756137896,190,0.24397141936176114,0.07030524355432372
104131,PA,36.1572457728569,-85.13392370980965,Composite,20,269.06243047841946,2,4,4,4,45026,25.216866051689557,19.068400272809562,304.9389250176579,2021,3202929.2403919953,195,0.12674734956149278,0.09126073493323014
104132,NC,38.533990630885945,-91.88331173806196,Composite,26,1820.0669915030066,5,6,5,6,94546,34.27966277454604,-9.205703827265939,1060.126782054219,2013,2148746.3061649785,30,0.1803395487224101,0.05175468831088709
